InterventionID,Intervention_Name,Protocol,Protocol_Version,Outcome_Domain,NumStudiesMeetingStandards,NumStudiesEligible,Class_type_General,Class_type_Inclusion,Delivery_Method_Individual,Delivery_Method_School,Delivery_Method_Small_Group,Delivery_Method_Whole_Class,Demographics_of_Study_Sample_English_language_learners,Demographics_of_Study_Sample_Free_or_reduced_price_lunch,Demographics_of_Study_Sample_International,Demographics_of_Study_Sample_Students_with_disabilities,Ethnicity_Hispanic,Ethnicity_Not_Hispanic,Gender_Female,Gender_Male,Grade_1,Grade_10,Grade_11,Grade_12,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_K,Grade_PK,Grade_PS,Program_Type_Curriculum,Program_Type_Policy,Program_Type_Practice,Program_Type_School_level,Program_Type_Supplement,Program_Type_Teacher_level,Race_Asian,Race_Black,Race_Native_American,Race_Other,Race_Pacific_Islander,Race_White,Region_State_Alabama,Region_State_Alaska,Region_State_Arizona,Region_State_Arkansas,Region_State_California,Region_State_Colorado,Region_State_Connecticut,Region_State_Delaware,Region_State_District_of_Columbia,Region_State_Florida,Region_State_Georgia,Region_State_Hawaii,Region_State_Idaho,Region_State_Illinois,Region_State_Indiana,Region_State_Iowa,Region_State_Kansas,Region_State_Kentucky,Region_State_Louisiana,Region_State_Maine,Region_State_Maryland,Region_State_Massachusetts,Region_State_Michigan,Region_State_Midwest,Region_State_Minnesota,Region_State_Mississippi,Region_State_Missouri,Region_State_Montana,Region_State_Nebraska,Region_State_Nevada,Region_State_New_Hampshire,Region_State_New_Jersey,Region_State_New_Mexico,Region_State_New_York,Region_State_North_Carolina,Region_State_North_Dakota,Region_State_Northeast,Region_State_Ohio,Region_State_Oklahoma,Region_State_Oregon,Region_State_Pennsylvania,Region_State_Rhode_Island,Region_State_South,Region_State_South_Carolina,Region_State_South_Dakota,Region_State_Tennessee,Region_State_Texas,Region_State_Utah,Region_State_Vermont,Region_State_Virginia,Region_State_Washington,Region_State_West,Region_State_West_Virginia,Region_State_Wisconsin,Region_State_Wyoming,School_type_Charter,School_type_Parochial,School_type_Private,School_type_Public,Urbanicity_Rural,Urbanicity_Suburban,Urbanicity_Urban,Intervention_Page_URL,Sample_Size_Intervention,Effectiveness_Rating
1043,Dual Enrollment Programs,Transition to College,3.2,General academic achievement (high school),2,2,,,,,,,,50.60,,,8.10,91.90,56.00,43.99,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1043,2817,Positive Effects
1043,Dual Enrollment Programs,Transition to College,3.2,Credit accumulation,2,2,,,,,,,,50.60,,,8.10,91.90,56.00,43.99,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1043,56370,Positive Effects
1043,Dual Enrollment Programs,Transition to College,3.2,General academic achievement (college),1,1,,,,,,,,50.60,,,8.10,91.90,56.00,43.99,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,29.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1043,455,No Discernible Effects
1242,Pivotal Response Training,Children and Students with an Autism Spectrum Disorder,3.0,Communication/ Language,2,2,,,,,,,,,,,,,19.54,80.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1242,85,No Discernible Effects
1188,Knowledge is Power Program (KIPP),Charter Schools,3.0,English language arts achievement,4,4,,,,,,,7.64,84.08,,,36.46,63.53,51.59,48.40,,,,,,,,,,,,,,,,,,,,,,,59.39,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1188,20804,Positive Effects
1188,Knowledge is Power Program (KIPP),Charter Schools,3.0,General Mathematics Achievement,4,4,,,,,,,7.64,84.08,,,36.46,63.53,51.59,48.40,,,,,,,,,,,,,,,,,,,,,,,59.39,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1188,19542,Positive Effects
1188,Knowledge is Power Program (KIPP),Charter Schools,3.0,Social studies achievement,2,2,,,,,,,7.64,84.08,,,36.46,63.53,51.59,48.40,,,,,,,,,,,,,,,,,,,,,,,59.39,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1188,10363,Potentially Positive Effects
1188,Knowledge is Power Program (KIPP),Charter Schools,3.0,Science achievement,2,2,,,,,,,7.64,84.08,,,36.46,63.53,51.59,48.40,,,,,,,,,,,,,,,,,,,,,,,59.39,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1188,18712,Potentially Positive Effects
1188,Knowledge is Power Program (KIPP),Charter Schools,3.0,Student progression,1,1,,,,,,,7.64,84.08,,,36.46,63.53,51.59,48.40,,,,,,,,,,,,,,,,,,,,,,,59.39,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1188,852,No Discernible Effects
1291,Green Dot Public Schools,Charter Schools,3.0,Student progression,1,1,,,,,,,48.00,80.00,,,76.00,24.00,52.00,48.00,,,,,,,,,,,,,,,,,,,,,,,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1291,1024,Potentially Positive Effects
1291,Green Dot Public Schools,Charter Schools,3.0,School attendance,1,1,,,,,,,48.00,80.00,,,76.00,24.00,52.00,48.00,,,,,,,,,,,,,,,,,,,,,,,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1291,1578,Potentially Positive Effects
1291,Green Dot Public Schools,Charter Schools,3.0,English language arts achievement,1,1,,,,,,,48.00,80.00,,,76.00,24.00,52.00,48.00,,,,,,,,,,,,,,,,,,,,,,,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1291,1865,Potentially Positive Effects
1291,Green Dot Public Schools,Charter Schools,3.0,General Mathematics Achievement,1,1,,,,,,,48.00,80.00,,,76.00,24.00,52.00,48.00,,,,,,,,,,,,,,,,,,,,,,,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1291,2645,Potentially Positive Effects
1292,Self-Regulated Strategy Development,Students with a Specific Learning Disability,3.0,Writing achievement,9,9,,,,,,,0.00,,,,,,37.86,62.07,,,,,,,,,,,,,,,,,,,,,,33.30,74.96,,,,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1292,40,Potentially Positive Effects
1292,Self-Regulated Strategy Development,Students with a Specific Learning Disability,3.0,General Mathematics Achievement,1,1,,,,,,,0.00,,,,,,37.86,62.07,,,,,,,,,,,,,,,,,,,,,,33.30,74.96,,,,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1292,3,N/A
1209,Fraction Face-Off!,Primary Mathematics,4.0,Number and Operations,1,1,,,,,,,15.00,88.00,,,23.00,77.26,55.00,45.10,,,,,,,,,,,,,,,,,,,,,,,52.43,,,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1209,1152,Potentially Positive Effects
1209,Fraction Face-Off!,Primary Mathematics,4.0,General Mathematics Achievement,1,1,,,,,,,15.00,88.00,,,23.00,77.26,55.00,45.10,,,,,,,,,,,,,,,,,,,,,,,52.43,,,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1209,1152,Potentially Positive Effects
1209,Fraction Face-Off!,Primary Mathematics,4.0,Geometry and Measurement,1,1,,,,,,,15.00,88.00,,,23.00,77.26,55.00,45.10,,,,,,,,,,,,,,,,,,,,,,,52.43,,,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1209,212,Potentially Positive Effects
1193,Intelligent Tutoring for Structure Strategy (ITSS),Adolescent Literacy,4.0,Comprehension,2,2,,,,,,,0.00,0.00,,,0.00,0.00,48.20,51.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1193,6724,Positive Effects
1448,Passport Reading Journeys,Adolescent Literacy,4.0,Literacy achievement,3,3,,,,,,,5.38,87.06,,,5.00,95.00,44.00,56.38,,,,,,,,,,,,,,,,,,,,,,,67.10,,,,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1448,2316,No Discernible Effects
1448,Passport Reading Journeys,Adolescent Literacy,4.0,Comprehension,3,3,,,,,,,5.38,87.06,,,5.00,95.00,44.00,56.38,,,,,,,,,,,,,,,,,,,,,,,67.10,,,,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1448,2001,Mixed Effects
1022,Word Generation,English Language Learners,4.0,English language proficiency,1,1,,,,,,,100.00,0.00,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1022,241,No Discernible Effects
1022,Word Generation,English Language Learners,4.0,Comprehension,1,1,,,,,,,100.00,0.00,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1022,241,No Discernible Effects
58,eMINTS Comprehensive Program,"Teacher Training, Evaluation, and Compensation",4.0,Literacy achievement,2,2,,,,,,,0.80,47.00,,,,,48.45,51.54,,,,,,,,,,,,,,,,,,,,,,,,,,,92.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/58,3245,No Discernible Effects
58,eMINTS Comprehensive Program,"Teacher Training, Evaluation, and Compensation",4.0,General Mathematics Achievement,2,2,,,,,,,0.80,47.00,,,,,48.45,51.54,,,,,,,,,,,,,,,,,,,,,,,,,,,92.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/58,3096,Potentially Positive Effects
1489,McREL Balanced Leadership,School Leadership Review Protocol ,4.0,School leader retention at the school,1,1,,,,,,,,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/intervention/1489,124,Potentially Positive Effects
3,"Pause, Prompt, & Praise ©",Beginning Reading,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Destination Math,Middle School Math,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Successmaker,Elementary School Mathematics,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Tribes Learning Communities®,Beginning Reading,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,MathThematics,Middle School Math,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Partnership for Access to Higher Mathematics (PATH Mathematics),Middle School Math,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,MyTeachingPartner™ Pre-K ,"Teacher Training, Evaluation, and Compensation",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,ACT Aspire™,Transition to College,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,I CAN Learn® Geometry,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,System of Least Prompts,Children and Students with Intellectual Disability,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,Project Based Inquiry Science (PBIScience),Science,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,Full Option Science System™ (FOSS),Science,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Cognitive Tutor&reg; Algebra II,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Cognitive Tutor&reg; Integrated Math I,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Cognitive Tutor&reg; Integrated Math II,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Cognitive Tutor&reg; Integrated Math III,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,Prentice Hall Literature© (1989-2005),Adolescent Literacy,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,Harlem Children’s Zone (HCZ) Promise Academy Charter Schools,Charter Schools,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,University of Chicago School Mathematics Project (UCSMP) Advanced Algebra,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,"University of Chicago School Mathematics Project (UCSMP) Functions, Statistics, and Trigonometry",Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,University of Chicago School Mathematics Project (UCSMP) Precalculus and Discrete Mathematics,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Saxon Advanced Math,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Saxon Algebra II,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Multiple Saxon Math Courses,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Vmath®,Elementary School Mathematics,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Residential Learning Communities,Developmental Education,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Reconnecting Youth,Dropout Prevention,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Credit Recovery Programs,Dropout Prevention,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Saxon Geometry,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,University of Chicago School Mathematics Project (UCSMP) Geometry,Secondary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,The Spalding Method®,Adolescent Literacy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,The Spalding Method®,Beginning Reading,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Tools for Getting Along,Children Identified With Or At Risk For An Emotional Disturbance,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,enVisionMATH,Primary Mathematics,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Words Their Way&trade;,Beginning Reading,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Second Step,Children Identified With Or At Risk For An Emotional Disturbance,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,Reading Edge,Adolescent Literacy,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Play-Based Interventions,Early Childhood Education for Children with Disabilities,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,The Incredible Years,Early Childhood Education for Children with Disabilities,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,Odyssey Reading,Adolescent Literacy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,ThinkerTools,Science,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,The Center for Learning Technologies in Urban Schools (LeTUS) Program®,Science,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,READ 180®,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Concept-Oriented Reading Instruction (CORI),Beginning Reading,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,Concept-Oriented Reading Instruction (CORI),Adolescent Literacy,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Core-Plus Mathematics,Middle School Math,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Great Books,Adolescent Literacy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,Repeated Reading,Middle School Math,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,Herman Method&trade;,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Unbranded Orton-Gillingham-based Interventions,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Wilson Reading System®,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Voyager Reading Programs,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Alphabetic Phonics,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Dyslexia Training Program,Students with a Specific Learning Disability,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Book clubs,Adolescent Literacy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,Reciprocal Teaching,Students with a Specific Learning Disability,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,Reading Mastery,Beginning Reading,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
